InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
569227,22798,ANTIQUE GLASS DRESSING TABLE POT,8,02-10-2011 14:37,2.95,14051.0,United Kingdom
569330,21137,BLACK RECORD COVER FRAME,24,03-10-2011 13:31,3.39,15311.0,United Kingdom
542610,22553,PLASTERS IN TIN SKULLS,10,30-01-2011 14:05,1.65,13148.0,United Kingdom
550607,20719,WOODLAND CHARLOTTE BAG,2,19-04-2011 12:17,0.85,16919.0,United Kingdom
557854,22649,STRAWBERRY FAIRY CAKE TEAPOT,1,23-06-2011 11:38,4.95,13268.0,United Kingdom
556330,23230,WRAP ALPHABET DESIGN,25,10-06-2011 11:29,0.42,17797.0,United Kingdom
572103,23422,PANTRY HOOK BALLOON WHISK ,1,20-10-2011 15:57,2.08,17571.0,United Kingdom
578016,22077,6 RIBBONS RUSTIC CHARM,6,22-11-2011 13:02,1.95,14506.0,United Kingdom
572544,22983,CARD BILLBOARD FONT,12,24-10-2011 16:34,0.42,16023.0,United Kingdom
572196,82482,WOODEN PICTURE FRAME WHITE FINISH,144,21-10-2011 11:54,1.92,18102.0,United Kingdom
576589,23076,ICE CREAM SUNDAE LIP GLOSS,24,15-11-2011 14:29,1.25,17659.0,United Kingdom
563928,23201,JUMBO BAG ALPHABET,2,21-08-2011 15:17,2.08,17059.0,United Kingdom
564219,20676,RED RETROSPOT BOWL,72,24-08-2011 09:30,1.06,16422.0,United Kingdom
550332,35971,ROSE FOLKART HEART DECORATIONS,2,17-04-2011 13:53,1.25,13474.0,United Kingdom
547490,22993,SET OF 4 PANTRY JELLY MOULDS,4,23-03-2011 11:48,1.25,17507.0,United Kingdom
558705,47566,PARTY BUNTING,1,01-07-2011 12:52,4.95,12748.0,United Kingdom
575087,23681,LUNCH BAG RED VINTAGE DOILY,3,08-11-2011 13:57,1.65,16549.0,United Kingdom
574963,23511,EMBROIDERED RIBBON REEL EMILY ,6,08-11-2011 10:27,2.08,12919.0,United Kingdom
561627,22961,JAM MAKING SET PRINTED,12,28-07-2011 14:08,1.45,12453.0,Austria
541796,84978,HANGING HEART JAR T-LIGHT HOLDER,12,21-01-2011 13:55,1.25,14092.0,United Kingdom
553672,21531,RED RETROSPOT SUGAR JAM BOWL,6,18-05-2011 12:44,2.55,15811.0,United Kingdom
564065,22969,HOMEMADE JAM SCENTED CANDLES,24,22-08-2011 15:05,1.45,15150.0,United Kingdom
580287,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,02-12-2011 13:28,2.95,14594.0,United Kingdom
570223,21803,CHRISTMAS TREE STAR DECORATION,4,09-10-2011 13:11,0.42,15787.0,United Kingdom
566290,23322,LARGE WHITE HEART OF WICKER,1,11-09-2011 15:24,2.95,14456.0,United Kingdom
544465,22268,EASTER DECORATION SITTING BUNNY,12,20-02-2011 15:06,0.85,13168.0,United Kingdom
548150,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,29-03-2011 12:55,1.95,17315.0,United Kingdom
546479,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,14-03-2011 11:38,2.95,12682.0,France
572307,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,24,23-10-2011 15:23,2.55,16905.0,United Kingdom
540561,21931,JUMBO STORAGE BAG SUKI,10,10-01-2011 10:32,1.95,13004.0,United Kingdom
547243,85205B,PINK FELT EASTER RABBIT GARLAND,2,21-03-2011 16:59,2.55,17231.0,United Kingdom
553727,85099B,JUMBO BAG RED RETROSPOT,20,18-05-2011 16:56,2.08,13531.0,United Kingdom
575989,23335,EGG FRYING PAN IVORY ,1,13-11-2011 14:20,2.08,14698.0,United Kingdom
553390,22754,SMALL RED BABUSHKA NOTEBOOK ,1,16-05-2011 16:41,0.85,17841.0,United Kingdom
568897,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,29-09-2011 13:17,4.25,13886.0,United Kingdom
544824,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,24-02-2011 09:32,0.85,17139.0,United Kingdom
539456,21181,PLEASE ONE PERSON METAL SIGN,1,17-12-2010 17:23,2.1,16885.0,United Kingdom
546563,22859,EASTER TIN BUNNY BOUQUET,12,15-03-2011 10:49,1.65,15047.0,United Kingdom
568065,23340,VINTAGE CHRISTMAS CAKE FRILL,12,23-09-2011 13:44,1.65,16240.0,United Kingdom
556470,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,12-06-2011 11:41,1.25,15291.0,United Kingdom
568919,22614,PACK OF 12 SPACEBOY TISSUES,12,29-09-2011 14:38,0.39,12937.0,United Kingdom
570703,22138,BAKING SET 9 PIECE RETROSPOT ,3,12-10-2011 09:50,4.95,14911.0,EIRE
581453,22556,PLASTERS IN TIN CIRCUS PARADE ,24,08-12-2011 18:15,1.65,16401.0,United Kingdom
540260,21507,"ELEPHANT, BIRTHDAY CARD, ",24,06-01-2011 09:40,0.42,13097.0,United Kingdom
570827,22712,CARD DOLLY GIRL ,12,12-10-2011 13:14,0.42,15831.0,United Kingdom
566572,23173,REGENCY TEAPOT ROSES ,4,13-09-2011 12:52,9.95,13488.0,United Kingdom
550829,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,1,21-04-2011 10:19,1.25,17841.0,United Kingdom
574868,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,07-11-2011 12:41,1.25,13824.0,United Kingdom
551396,22855,FINE WICKER HEART ,24,28-04-2011 12:49,1.25,17720.0,United Kingdom
566295,85172,HYACINTH BULB T-LIGHT CANDLES,16,11-09-2011 15:44,0.42,15547.0,United Kingdom
580058,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,01-12-2011 13:19,2.95,14367.0,United Kingdom
563920,21754,HOME BUILDING BLOCK WORD,2,21-08-2011 14:00,5.95,16407.0,United Kingdom
552296,21212,PACK OF 72 RETROSPOT CAKE CASES,24,08-05-2011 14:09,0.55,15518.0,United Kingdom
563167,21088,SET/6 FRUIT SALAD PAPER CUPS,24,12-08-2011 12:37,0.19,14696.0,United Kingdom
547862,84378,SET OF 3 HEART COOKIE CUTTERS,4,27-03-2011 12:54,1.25,12841.0,United Kingdom
541649,84508B,STRIPES DESIGN TEDDY,6,20-01-2011 11:39,2.55,17418.0,United Kingdom
548715,22292,HANGING CHICK  YELLOW DECORATION,3,03-04-2011 15:22,1.45,17758.0,United Kingdom
545996,21217,RED RETROSPOT ROUND CAKE TINS,24,08-03-2011 14:12,8.95,14367.0,United Kingdom
574909,23515,EMBROIDERED RIBBON REEL DAISY ,2,07-11-2011 15:40,2.08,13673.0,United Kingdom
554028,22919,HERB MARKER MINT,12,20-05-2011 13:43,0.65,15410.0,United Kingdom
552655,21242,RED RETROSPOT PLATE ,1,10-05-2011 14:22,1.69,14587.0,United Kingdom
563928,21933,PINK VINTAGE PAISLEY PICNIC BAG,5,21-08-2011 15:17,1.65,17059.0,United Kingdom
572399,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,24-10-2011 11:56,0.29,15628.0,United Kingdom
565859,22668,PINK BABY BUNTING,5,07-09-2011 14:40,2.95,16818.0,United Kingdom
570405,90058B,CRYSTAL STUD EARRINGS ASSORTED COL ,36,10-10-2011 12:51,0.38,13429.0,United Kingdom
565915,23439,HAND WARMER RED LOVE HEART,5,07-09-2011 15:52,2.1,15752.0,United Kingdom
543652,16161U,WRAP SUKI AND FRIENDS,25,11-02-2011 10:15,0.42,15544.0,United Kingdom
559676,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,11-07-2011 14:40,0.85,17340.0,United Kingdom
554098,23093,SMALL PARISIENNE HEART PHOTO FRAME ,8,22-05-2011 13:01,2.49,14769.0,United Kingdom
577485,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,20-11-2011 11:56,4.25,16360.0,United Kingdom
557279,16014,SMALL CHINESE STYLE SCISSOR,12,19-06-2011 12:10,0.42,18077.0,United Kingdom
564351,21704,BAG 250g SWIRLY MARBLES,72,24-08-2011 14:59,0.72,13881.0,United Kingdom
574958,21212,PACK OF 72 RETROSPOT CAKE CASES,24,08-11-2011 10:00,0.55,14050.0,United Kingdom
571180,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,24,14-10-2011 10:47,0.83,15498.0,United Kingdom
561100,85175,CACTI T-LIGHT CANDLES,48,25-07-2011 11:01,0.42,15289.0,United Kingdom
548656,22439,6 ROCKET BALLOONS ,1,01-04-2011 14:05,0.65,12748.0,United Kingdom
546857,20726,LUNCH BAG WOODLAND,10,17-03-2011 14:19,1.65,12937.0,United Kingdom
548728,21425,SKULLS STORAGE BOX LARGE,6,04-04-2011 09:55,2.95,13198.0,United Kingdom
572301,22723,SET OF 6 HERB TINS SKETCHBOOK,1,23-10-2011 14:41,3.95,16794.0,United Kingdom
554118,20725,LUNCH BAG RED RETROSPOT,20,22-05-2011 15:26,1.65,16592.0,United Kingdom
550302,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,17-04-2011 10:17,8.25,14156.0,EIRE
574477,22188,BLACK HEART CARD HOLDER,2,04-11-2011 12:21,3.95,15453.0,United Kingdom
548987,22697,GREEN REGENCY TEACUP AND SAUCER,2,05-04-2011 12:50,2.95,14535.0,United Kingdom
566625,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,12,14-09-2011 09:38,0.83,14911.0,EIRE
572095,21352,EUCALYPTUS & PINECONE  WREATH,1,20-10-2011 15:15,2.95,15511.0,United Kingdom
577228,22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,1,18-11-2011 12:07,0.85,12391.0,Cyprus
552874,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,12-05-2011 09:40,2.55,12621.0,Germany
564170,47566,PARTY BUNTING,4,23-08-2011 13:59,4.95,17696.0,United Kingdom
551747,90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,48,04-05-2011 11:00,0.85,14298.0,United Kingdom
556106,22993,SET OF 4 PANTRY JELLY MOULDS,1,08-06-2011 16:54,1.25,14056.0,United Kingdom
574502,23242,TREASURE TIN BUFFALO BILL ,1,04-11-2011 13:16,2.08,17274.0,United Kingdom
557330,22746,POPPY'S PLAYHOUSE LIVINGROOM ,6,20-06-2011 10:20,2.1,14291.0,United Kingdom
556491,22470,HEART OF WICKER LARGE,3,12-06-2011 14:15,2.95,16794.0,United Kingdom
580727,23245,SET OF 3 REGENCY CAKE TINS,6,05-12-2011 17:17,10.79,14096.0,United Kingdom
558707,22383,LUNCH BAG SUKI DESIGN ,1,01-07-2011 12:58,1.65,12748.0,United Kingdom
581015,22204,MILK PAN BLUE POLKADOT,12,07-12-2011 09:35,1.25,13949.0,United Kingdom
544337,84378,SET OF 3 HEART COOKIE CUTTERS,12,18-02-2011 08:34,1.25,13425.0,United Kingdom
537765,20655,QUEEN OF SKIES LUGGAGE TAG,1,08-12-2010 12:08,1.25,14606.0,United Kingdom
574697,23354,6 GIFT TAGS 50'S CHRISTMAS ,12,06-11-2011 13:42,0.83,16488.0,United Kingdom
553672,22423,REGENCY CAKESTAND 3 TIER,1,18-05-2011 12:44,12.75,15811.0,United Kingdom
563746,20983,12 PENCILS TALL TUBE RED RETROSPOT,12,19-08-2011 10:05,0.85,14745.0,United Kingdom
572035,23424,GINGHAM RECIPE BOOK BOX,24,20-10-2011 12:03,4.15,14646.0,Netherlands
577053,23431,NATURAL HANGING QUILTED HEARTS ,12,17-11-2011 14:17,0.83,13001.0,United Kingdom
537685,20754,RETROSPOT RED WASHING UP GLOVES,6,08-12-2010 10:21,2.1,18077.0,United Kingdom
570479,23318,BOX OF 6 MINI VINTAGE CRACKERS,3,10-10-2011 16:58,2.49,17589.0,United Kingdom
568333,23245,SET OF 3 REGENCY CAKE TINS,4,26-09-2011 14:48,4.95,15344.0,United Kingdom
562670,85014B,RED RETROSPOT UMBRELLA,3,08-08-2011 13:42,5.95,14911.0,EIRE
542353,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,27-01-2011 12:19,4.95,16700.0,United Kingdom
560603,22508,DOORSTOP RETROSPOT HEART,4,20-07-2011 08:59,3.75,18180.0,United Kingdom
580520,84832,ZINC WILLIE WINKIE  CANDLE STICK,2,04-12-2011 14:55,0.85,13521.0,United Kingdom
562427,23175,REGENCY MILK JUG PINK ,1,04-08-2011 17:19,3.25,17267.0,United Kingdom
553007,15039,SANDALWOOD FAN,60,12-05-2011 16:50,0.85,14000.0,United Kingdom
550459,82600,NO SINGING METAL SIGN,1,18-04-2011 13:17,2.1,18116.0,United Kingdom
580513,22940,FELTCRAFT CHRISTMAS FAIRY,1,04-12-2011 13:59,4.25,14456.0,United Kingdom
577633,22348,TEA BAG PLATE RED RETROSPOT,12,21-11-2011 10:35,0.85,14194.0,United Kingdom
560729,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,6,20-07-2011 14:39,2.95,17511.0,United Kingdom
541791,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,4,21-01-2011 13:07,1.25,16928.0,United Kingdom
539053,22470,HEART OF WICKER LARGE,1,15-12-2010 16:32,2.95,16725.0,United Kingdom
536698,22669,RED BABY BUNTING ,5,02-12-2010 12:28,2.95,15363.0,United Kingdom
574684,22492,MINI PAINT SET VINTAGE ,36,06-11-2011 12:56,0.65,17581.0,United Kingdom
569850,21175,GIN + TONIC DIET METAL SIGN,12,06-10-2011 13:59,2.55,16432.0,United Kingdom
563103,23112,PARISIENNE CURIO CABINET,4,12-08-2011 10:08,7.5,13873.0,United Kingdom
576638,21258,VICTORIAN SEWING BOX LARGE,1,16-11-2011 09:35,12.75,13890.0,United Kingdom
570479,23291,DOLLY GIRL CHILDRENS CUP,4,10-10-2011 16:58,1.25,17589.0,United Kingdom
557634,21654,RIDGED GLASS FINGER BOWL,6,21-06-2011 15:24,0.39,15412.0,United Kingdom
538648,22567,20 DOLLY PEGS RETROSPOT,48,13-12-2010 14:56,1.06,17937.0,United Kingdom
540357,16161U,WRAP SUKI AND FRIENDS,25,06-01-2011 15:14,0.42,13093.0,United Kingdom
566962,21790,VINTAGE SNAP CARDS,1,15-09-2011 17:07,0.85,16764.0,United Kingdom
565207,23209,LUNCH BAG VINTAGE DOILY ,1,01-09-2011 16:46,1.65,16764.0,United Kingdom
541371,22858,EASTER TIN KEEPSAKE,6,17-01-2011 14:51,1.65,13983.0,United Kingdom
540543,84849B,FAIRY SOAP SOAP HOLDER,4,09-01-2011 15:23,1.69,14395.0,United Kingdom
558718,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,01-07-2011 13:31,2.95,16589.0,United Kingdom
577807,47580,TEA TIME DES TEA COSY,6,22-11-2011 08:26,2.55,15699.0,United Kingdom
579750,23284,DOORMAT KEEP CALM AND COME IN,10,30-11-2011 14:42,7.08,13536.0,United Kingdom
566605,21871,SAVE THE PLANET MUG,1,13-09-2011 16:27,1.65,13263.0,United Kingdom
563217,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,14-08-2011 13:21,0.85,13515.0,United Kingdom
546037,22751,FELTCRAFT PRINCESS OLIVIA DOLL,8,09-03-2011 10:00,3.75,14825.0,United Kingdom
570192,22735,RIBBON REEL SOCKS AND MITTENS,10,07-10-2011 15:26,1.65,17509.0,United Kingdom
569110,21671,RED SPOT CERAMIC DRAWER KNOB,12,30-09-2011 12:44,1.45,17675.0,United Kingdom
560878,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,2,21-07-2011 15:16,1.25,14410.0,United Kingdom
580723,85150,LADIES & GENTLEMEN METAL SIGN,12,05-12-2011 17:09,2.55,15856.0,United Kingdom
556484,22852,DOG BOWL VINTAGE CREAM,2,12-06-2011 13:17,4.25,16938.0,United Kingdom
553050,84050,PINK HEART SHAPE EGG FRYING PAN,6,13-05-2011 10:09,1.65,15498.0,United Kingdom
565853,23298,SPOTTY BUNTING,3,07-09-2011 13:19,4.95,13756.0,United Kingdom
576590,23164,REGENCY CAKE SLICE,4,15-11-2011 14:30,4.95,16240.0,United Kingdom
570380,21749,LARGE RED RETROSPOT WINDMILL,1,10-10-2011 12:35,2.1,14606.0,United Kingdom
572671,23455,SMALL PARLOUR PICTURE FRAME,36,25-10-2011 13:14,2.49,13340.0,United Kingdom
536856,22620,4 TRADITIONAL SPINNING TOPS,12,03-12-2010 10:26,1.25,13370.0,United Kingdom
567612,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,21-09-2011 11:48,1.25,17164.0,United Kingdom
581133,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,20,07-12-2011 12:55,2.08,14904.0,United Kingdom
562271,22728,ALARM CLOCK BAKELIKE PINK,1,03-08-2011 17:05,3.75,16098.0,United Kingdom
577051,23432,PRETTY HANGING QUILTED HEARTS,1,17-11-2011 14:02,0.83,14034.0,United Kingdom
549322,21314,SMALL GLASS HEART TRINKET POT,8,08-04-2011 10:20,2.1,16558.0,United Kingdom
579012,22698,PINK REGENCY TEACUP AND SAUCER,1,28-11-2011 09:43,2.95,15511.0,United Kingdom
570594,23223,CHRISTMAS TREE HANGING SILVER ,12,11-10-2011 11:43,0.83,13517.0,United Kingdom
564800,47563A,RETRO LONGBOARD IRONING BOARD COVER,24,30-08-2011 11:32,1.25,14108.0,United Kingdom
578400,21619,4 VANILLA BOTANICAL CANDLES,2,24-11-2011 11:52,1.25,12748.0,United Kingdom
560203,21983,PACK OF 12 BLUE PAISLEY TISSUES ,2,15-07-2011 13:13,0.29,15311.0,United Kingdom
576051,20674,GREEN POLKADOT BOWL,8,13-11-2011 14:45,1.25,14911.0,EIRE
556487,23102,SILVER HEARTS TABLE DECORATION,12,12-06-2011 13:51,0.83,17289.0,United Kingdom
574728,23354,6 GIFT TAGS 50'S CHRISTMAS ,12,06-11-2011 15:02,0.83,13719.0,United Kingdom
552804,71459,HANGING JAM JAR T-LIGHT HOLDER,12,11-05-2011 12:32,0.85,15615.0,United Kingdom
560692,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,20-07-2011 12:01,2.95,14704.0,United Kingdom
544112,22668,PINK BABY BUNTING,5,16-02-2011 11:37,2.95,15039.0,United Kingdom
578928,23552,BICYCLE PUNCTURE REPAIR KIT ,1,27-11-2011 12:29,2.08,15443.0,United Kingdom
542713,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,31-01-2011 13:27,2.25,12668.0,Germany
571709,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,4,18-10-2011 15:52,3.75,16463.0,United Kingdom
574532,22573,STAR WOODEN CHRISTMAS DECORATION,12,04-11-2011 14:19,0.85,15676.0,United Kingdom
568712,22077,6 RIBBONS RUSTIC CHARM,1,28-09-2011 15:50,1.95,17841.0,United Kingdom
560279,84978,HANGING HEART JAR T-LIGHT HOLDER,12,17-07-2011 15:47,1.25,14198.0,United Kingdom
562558,23288,GREEN VINTAGE SPOT BEAKER,5,05-08-2011 16:43,0.85,13451.0,United Kingdom
575637,22694,WICKER STAR ,1,10-11-2011 13:46,2.1,16904.0,United Kingdom
557764,23209,LUNCH BAG DOILEY PATTERN ,12,22-06-2011 14:21,1.65,13089.0,United Kingdom
572923,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,27-10-2011 08:35,1.25,15948.0,United Kingdom
547073,22993,SET OF 4 PANTRY JELLY MOULDS,6,20-03-2011 14:23,1.25,17211.0,United Kingdom
551616,21034,REX CASH+CARRY JUMBO SHOPPER,1,03-05-2011 11:40,0.95,15048.0,United Kingdom
579520,22228,BUNNY WOODEN PAINTED WITH BIRD ,1,29-11-2011 18:14,0.39,12748.0,United Kingdom
572309,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,4,23-10-2011 15:29,0.29,14432.0,United Kingdom
540288,21621,VINTAGE UNION JACK BUNTING,2,06-01-2011 12:45,8.5,17634.0,United Kingdom
559034,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,05-07-2011 14:56,4.95,13109.0,United Kingdom
548749,22175,PINK OWL SOFT TOY,6,04-04-2011 12:29,2.95,13004.0,United Kingdom
569651,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,1,05-10-2011 12:49,4.65,14534.0,United Kingdom
539324,21034,REX CASH+CARRY JUMBO SHOPPER,7,16-12-2010 19:51,0.95,14985.0,United Kingdom
580434,23322,LARGE WHITE HEART OF WICKER,1,04-12-2011 12:17,2.95,17114.0,United Kingdom
552263,23207,LUNCH BAG ALPHABET DESIGN,10,08-05-2011 11:38,1.65,15561.0,United Kingdom
570488,84673B,BLUE FLY SWAT,1,10-10-2011 17:12,1.63,14096.0,United Kingdom
571197,47590A,BLUE HAPPY BIRTHDAY BUNTING,2,14-10-2011 12:08,5.45,16413.0,United Kingdom
540849,22120,WELCOME  WOODEN BLOCK LETTERS,3,12-01-2011 09:33,9.95,14270.0,United Kingdom
573695,23553,LANDMARK FRAME CAMDEN TOWN ,2,31-10-2011 17:13,12.5,15023.0,United Kingdom
570252,21908,CHOCOLATE THIS WAY METAL SIGN,12,10-10-2011 09:14,2.1,14665.0,United Kingdom
575060,23344,JUMBO BAG 50'S CHRISTMAS ,10,08-11-2011 12:29,2.08,13089.0,United Kingdom
556797,22917,HERB MARKER ROSEMARY,12,14-06-2011 14:49,0.65,17101.0,United Kingdom
578125,23694,PAISLEY PARK CARD,72,23-11-2011 10:31,0.36,17511.0,United Kingdom
539675,22807,SET OF 6 T-LIGHTS TOADSTOOLS,12,21-12-2010 10:51,2.95,12971.0,United Kingdom
554695,85185D,FROG SOCK PUPPET,1,25-05-2011 17:12,2.95,16161.0,United Kingdom
536745,22737,RIBBON REEL CHRISTMAS PRESENT ,10,02-12-2010 13:38,1.65,17235.0,United Kingdom
565465,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,05-09-2011 09:46,0.85,15364.0,United Kingdom
570214,21034,REX CASH+CARRY JUMBO SHOPPER,2,09-10-2011 11:50,0.95,12748.0,United Kingdom
552285,47421,ASSORTED COLOUR LIZARD SUCTION HOOK,1,08-05-2011 12:58,0.42,14684.0,United Kingdom
564191,22982,PANTRY PASTRY BRUSH,1,23-08-2011 16:16,1.25,17315.0,United Kingdom
553005,84879,ASSORTED COLOUR BIRD ORNAMENT,16,12-05-2011 16:29,1.69,14651.0,United Kingdom
563020,23203,JUMBO BAG VINTAGE DOILY ,20,11-08-2011 12:58,2.08,12428.0,Finland
550803,23206,LUNCH BAG APPLE DESIGN,10,20-04-2011 15:25,1.65,18177.0,United Kingdom
543008,21934,SKULL SHOULDER BAG,10,02-02-2011 13:07,1.65,13824.0,United Kingdom
579516,23088,ZINC HEART FLOWER T-LIGHT HOLDER,4,29-11-2011 17:52,1.25,17841.0,United Kingdom
561631,C2,CARRIAGE,1,28-07-2011 14:27,50.0,14911.0,EIRE
536643,22112,CHOCOLATE HOT WATER BOTTLE,6,02-12-2010 11:57,4.95,14390.0,United Kingdom
562607,23293,SET OF 12 FAIRY CAKE BAKING CASES,12,08-08-2011 11:45,0.83,12885.0,United Kingdom
566319,23247,BISCUIT TIN 50'S CHRISTMAS,6,12-09-2011 11:25,2.89,13431.0,United Kingdom
560385,21792,CLASSIC FRENCH STYLE BASKET GREEN ,1,18-07-2011 12:53,3.95,14583.0,United Kingdom
576189,23439,HAND WARMER RED LOVE HEART,2,14-11-2011 11:33,2.1,14684.0,United Kingdom
565588,21165,BEWARE OF THE CAT METAL SIGN ,1,05-09-2011 13:50,1.69,16918.0,United Kingdom
572865,23028,DRAWER KNOB CRACKLE GLAZE BLUE,2,26-10-2011 13:01,1.65,17841.0,United Kingdom
550126,22728,ALARM CLOCK BAKELIKE PINK,4,14-04-2011 12:43,3.75,12853.0,United Kingdom
572035,84987,SET OF 36 TEATIME PAPER DOILIES,144,20-10-2011 12:03,1.25,14646.0,Netherlands
576228,20975,12 PENCILS SMALL TUBE RED RETROSPOT,2,14-11-2011 13:12,0.65,15033.0,United Kingdom
576624,23287,RED VINTAGE SPOT BEAKER,8,15-11-2011 17:14,0.85,16156.0,United Kingdom
540690,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,11-01-2011 08:45,5.95,13473.0,United Kingdom
574909,22630,DOLLY GIRL LUNCH BOX,2,07-11-2011 15:40,1.95,13673.0,United Kingdom
559360,82494L,WOODEN FRAME ANTIQUE WHITE ,1,07-07-2011 19:54,2.95,14657.0,United Kingdom
579754,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,2,30-11-2011 14:52,3.25,17911.0,United Kingdom
575007,22483,RED GINGHAM TEDDY BEAR ,6,08-11-2011 11:20,2.95,14140.0,United Kingdom
579605,23489,VINTAGE BELLS GARLAND,2,30-11-2011 12:01,2.89,15024.0,United Kingdom
542711,47566,PARTY BUNTING,2,31-01-2011 13:19,4.65,17894.0,United Kingdom
564342,21212,PACK OF 72 RETROSPOT CAKE CASES,1,24-08-2011 14:53,0.55,16340.0,United Kingdom
575607,22470,HEART OF WICKER LARGE,1,10-11-2011 12:37,5.79,14096.0,United Kingdom
576557,84991,60 TEATIME FAIRY CAKE CASES,192,15-11-2011 13:07,0.42,14714.0,United Kingdom
574534,21500,PINK POLKADOT WRAP ,50,04-11-2011 14:26,0.36,15061.0,United Kingdom
555573,21754,HOME BUILDING BLOCK WORD,1,05-06-2011 15:46,5.95,15349.0,United Kingdom
548742,21238,RED RETROSPOT CUP,4,04-04-2011 12:00,0.85,14688.0,United Kingdom
580397,22197,POPCORN HOLDER,4,04-12-2011 11:24,0.85,13558.0,United Kingdom
543630,22799,SWEETHEART WIRE FRUIT BOWL,1,10-02-2011 16:01,8.5,15046.0,United Kingdom
577504,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2,20-11-2011 12:36,2.95,14159.0,United Kingdom
542542,22193,RED DINER WALL CLOCK,4,28-01-2011 14:37,8.5,12431.0,Australia
581352,23533,WALL ART GARDEN HAVEN ,1,08-12-2011 12:26,1.95,14698.0,United Kingdom
538205,20861,GOLD COSMETIC BAG PINK STAR,1,10-12-2010 11:24,2.1,12748.0,United Kingdom
581133,90030B,RED KUKUI COCONUT SEED NECKLACE,6,07-12-2011 12:55,1.0,14904.0,United Kingdom
550946,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,21-04-2011 15:52,1.25,12708.0,Germany
548916,84692,BOX OF 24 COCKTAIL PARASOLS,25,05-04-2011 10:07,0.42,14849.0,United Kingdom
552285,22564,ALPHABET STENCIL CRAFT,1,08-05-2011 12:58,1.25,14684.0,United Kingdom
571438,22621,TRADITIONAL KNITTING NANCY,12,17-10-2011 13:25,1.65,15066.0,United Kingdom
555289,21931,JUMBO STORAGE BAG SUKI,10,02-06-2011 10:00,2.08,15078.0,United Kingdom
539039,22634,CHILDS BREAKFAST SET SPACEBOY ,3,15-12-2010 15:00,9.95,13124.0,United Kingdom
556734,23174,REGENCY SUGAR BOWL GREEN,4,14-06-2011 12:00,4.15,13476.0,United Kingdom
551420,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,28-04-2011 14:00,1.65,17068.0,United Kingdom
570699,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,12-10-2011 09:20,0.65,15421.0,United Kingdom
574591,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,06-11-2011 10:47,7.95,15745.0,United Kingdom
571682,22652,TRAVEL SEWING KIT,2,18-10-2011 14:00,1.65,14179.0,United Kingdom
572309,17012D,ORIGAMI ROSE INCENSE/CANDLE SET ,3,23-10-2011 15:29,0.85,14432.0,United Kingdom
541814,22900, SET 2 TEA TOWELS I LOVE LONDON ,100,21-01-2011 15:41,2.55,17306.0,United Kingdom
545842,21218,RED SPOTTY BISCUIT TIN,6,07-03-2011 13:37,3.75,15498.0,United Kingdom
555649,22138,BAKING SET 9 PIECE RETROSPOT ,3,06-06-2011 13:47,4.95,15386.0,United Kingdom
