transaction_id,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,Revenue,CustomerID,Country,Year,Month
201,547568,21035,SET/2 RED RETROSPOT TEA TOWELS ,6,2011-03-24 09:50:00,3.25,19.5,13341.0,United Kingdom,2011,3
202,561528,23049,RECYCLED ACAPULCO MAT RED,2,2011-07-28 08:55:00,8.25,16.5,13098.0,United Kingdom,2011,7
203,556201,23171,REGENCY TEA PLATE GREEN ,12,2011-06-09 13:01:00,1.65,19.799999999999997,12347.0,Iceland,2011,6
204,567304,82600,NO SINGING METAL SIGN,1,2011-09-19 13:27:00,2.1,2.1,14704.0,United Kingdom,2011,9
205,570247,21523,DOORMAT FANCY FONT HOME SWEET HOME,10,2011-10-10 08:23:00,7.08,70.8,15193.0,United Kingdom,2011,10
206,546378,22690,DOORMAT HOME SWEET HOME BLUE ,2,2011-03-11 12:17:00,7.95,15.9,14329.0,United Kingdom,2011,3
207,536464,22809,SET OF 6 T-LIGHTS SANTA,1,2010-12-01 12:23:00,2.95,2.95,17968.0,United Kingdom,2010,12
208,577157,22331,WOODLAND PARTY BAG + STICKER SET,16,2011-11-18 09:58:00,1.65,26.4,12451.0,Switzerland,2011,11
209,570232,21524,DOORMAT SPOTTY HOME SWEET HOME,2,2011-10-09 13:58:00,8.25,16.5,14040.0,United Kingdom,2011,10
210,551292,23077,DOUGHNUT LIP GLOSS ,60,2011-04-27 14:27:00,1.04,62.400000000000006,14298.0,United Kingdom,2011,4
211,554964,72802C,VANILLA SCENT CANDLE JEWELLED BOX,4,2011-05-27 15:57:00,4.25,17.0,15867.0,United Kingdom,2011,5
212,559027,22915,ASSORTED BOTTLE TOP  MAGNETS ,36,2011-07-05 14:24:00,0.42,15.12,17046.0,United Kingdom,2011,7
213,574314,23541,WALL ART CLASSIC PUDDINGS ,2,2011-11-03 17:48:00,8.25,16.5,13500.0,United Kingdom,2011,11
214,554644,22663,JUMBO BAG DOLLY GIRL DESIGN,3,2011-05-25 12:34:00,2.08,6.24,15311.0,United Kingdom,2011,5
215,552282,20971,PINK BLUE FELT CRAFT TRINKET BOX,4,2011-05-08 12:44:00,1.25,5.0,14040.0,United Kingdom,2011,5
216,573319,23570,TRADITIONAL PICK UP STICKS GAME ,12,2011-10-30 10:18:00,1.25,15.0,17651.0,United Kingdom,2011,10
217,557577,21669,BLUE STRIPE CERAMIC DRAWER KNOB,1,2011-06-21 11:02:00,1.25,1.25,14606.0,United Kingdom,2011,6
218,575942,23445,ICE CREAM BUBBLES,20,2011-11-13 11:44:00,0.83,16.599999999999998,15599.0,United Kingdom,2011,11
219,574699,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-11-06 13:53:00,2.95,17.700000000000003,13040.0,United Kingdom,2011,11
220,541855,22028,PENNY FARTHING BIRTHDAY CARD,12,2011-01-23 14:59:00,0.42,5.04,13742.0,United Kingdom,2011,1
221,567197,22667,RECIPE BOX RETROSPOT ,6,2011-09-19 10:10:00,2.95,17.700000000000003,14934.0,Channel Islands,2011,9
222,572103,23553,LANDMARK FRAME CAMDEN TOWN ,1,2011-10-20 15:57:00,12.5,12.5,17571.0,United Kingdom,2011,10
223,540015,22961,JAM MAKING SET PRINTED,12,2011-01-04 11:40:00,1.45,17.4,13319.0,United Kingdom,2011,1
224,581180,21064,BOOM BOX SPEAKER BOYS,24,2011-12-07 15:52:00,1.25,30.0,12347.0,Iceland,2011,12
225,555488,22382,LUNCH BAG SPACEBOY DESIGN ,1,2011-06-03 13:43:00,1.65,1.65,16942.0,United Kingdom,2011,6
226,568165,22457,NATURAL SLATE HEART CHALKBOARD ,12,2011-09-25 12:42:00,2.95,35.400000000000006,17131.0,United Kingdom,2011,9
227,571224,22418,10 COLOUR SPACEBOY PEN,24,2011-10-14 13:41:00,0.85,20.4,13136.0,United Kingdom,2011,10
228,562376,23109,PACK OF SIX LED TEA LIGHTS,6,2011-08-04 15:04:00,2.89,17.34,15254.0,United Kingdom,2011,8
229,573392,22781,GUMBALL MAGAZINE RACK,2,2011-10-30 15:04:00,7.65,15.3,15376.0,United Kingdom,2011,10
230,557951,23199,JUMBO BAG APPLES,10,2011-06-23 17:53:00,2.08,20.8,14825.0,United Kingdom,2011,6
231,556039,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2011-06-08 12:40:00,3.25,19.5,13001.0,United Kingdom,2011,6
232,557528,23306,SET OF 36 DOILIES PANTRY DESIGN,12,2011-06-21 09:49:00,1.45,17.4,17159.0,United Kingdom,2011,6
233,576191,22629,SPACEBOY LUNCH BOX ,2,2011-11-14 11:54:00,1.95,3.9,17377.0,United Kingdom,2011,11
234,546252,22384,LUNCH BAG PINK POLKADOT,10,2011-03-10 14:42:00,1.65,16.5,14930.0,Channel Islands,2011,3
235,547362,85230A,OPIUM SCENTED VOTIVE CANDLE,144,2011-03-22 12:33:00,0.21,30.24,13694.0,United Kingdom,2011,3
236,546552,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2011-03-15 08:18:00,1.25,15.0,13082.0,United Kingdom,2011,3
237,536856,22798,ANTIQUE GLASS DRESSING TABLE POT,8,2010-12-03 10:26:00,2.95,23.6,13370.0,United Kingdom,2010,12
238,572667,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-10-25 13:05:00,1.25,15.0,15963.0,United Kingdom,2011,10
239,572872,22090,PAPER BUNTING RETROSPOT,2,2011-10-26 13:27:00,2.95,5.9,15320.0,United Kingdom,2011,10
240,560883,85130B,BEADED CRYSTAL HEART GREEN LARGE,72,2011-07-21 16:10:00,0.79,56.88,13694.0,United Kingdom,2011,7
241,564718,21818,GLITTER HEART DECORATION,8,2011-08-28 11:25:00,0.85,6.8,13301.0,United Kingdom,2011,8
242,552969,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-05-12 13:37:00,2.95,17.700000000000003,14021.0,United Kingdom,2011,5
243,577554,84378,SET OF 3 HEART COOKIE CUTTERS,1,2011-11-20 15:35:00,1.45,1.45,15533.0,United Kingdom,2011,11
244,555110,21927,BLUE/CREAM STRIPE CUSHION COVER ,4,2011-05-31 14:34:00,1.25,5.0,17841.0,United Kingdom,2011,5
245,545701,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,8,2011-03-06 15:17:00,1.45,11.6,17107.0,United Kingdom,2011,3
246,569371,21116,OWL DOORSTOP,1,2011-10-03 15:52:00,4.95,4.95,14651.0,United Kingdom,2011,10
247,539760,20829,GLITTER HANGING BUTTERFLY STRING,6,2010-12-21 17:16:00,2.1,12.600000000000001,17400.0,United Kingdom,2010,12
248,546862,21260,FIRST AID TIN,6,2011-03-17 15:34:00,3.25,19.5,16216.0,United Kingdom,2011,3
249,561519,22489,PACK OF 12 TRADITIONAL CRAYONS,1,2011-07-27 17:01:00,0.42,0.42,17870.0,United Kingdom,2011,7
250,560239,22442,GROW YOUR OWN FLOWERS SET OF 3,2,2011-07-17 11:50:00,7.95,15.9,13507.0,United Kingdom,2011,7
251,569227,22798,ANTIQUE GLASS DRESSING TABLE POT,8,2011-10-02 14:37:00,2.95,23.6,14051.0,United Kingdom,2011,10
252,569330,21137,BLACK RECORD COVER FRAME,24,2011-10-03 13:31:00,3.39,81.36,15311.0,United Kingdom,2011,10
253,542610,22553,PLASTERS IN TIN SKULLS,10,2011-01-30 14:05:00,1.65,16.5,13148.0,United Kingdom,2011,1
254,550607,20719,WOODLAND CHARLOTTE BAG,2,2011-04-19 12:17:00,0.85,1.7,16919.0,United Kingdom,2011,4
255,557854,22649,STRAWBERRY FAIRY CAKE TEAPOT,1,2011-06-23 11:38:00,4.95,4.95,13268.0,United Kingdom,2011,6
256,556330,23230,WRAP ALPHABET DESIGN,25,2011-06-10 11:29:00,0.42,10.5,17797.0,United Kingdom,2011,6
257,572103,23422,PANTRY HOOK BALLOON WHISK ,1,2011-10-20 15:57:00,2.08,2.08,17571.0,United Kingdom,2011,10
258,578016,22077,6 RIBBONS RUSTIC CHARM,6,2011-11-22 13:02:00,1.95,11.7,14506.0,United Kingdom,2011,11
259,572544,22983,CARD BILLBOARD FONT,12,2011-10-24 16:34:00,0.42,5.04,16023.0,United Kingdom,2011,10
260,572196,82482,WOODEN PICTURE FRAME WHITE FINISH,144,2011-10-21 11:54:00,1.92,276.48,18102.0,United Kingdom,2011,10
261,576589,23076,ICE CREAM SUNDAE LIP GLOSS,24,2011-11-15 14:29:00,1.25,30.0,17659.0,United Kingdom,2011,11
262,563928,23201,JUMBO BAG ALPHABET,2,2011-08-21 15:17:00,2.08,4.16,17059.0,United Kingdom,2011,8
263,564219,20676,RED RETROSPOT BOWL,72,2011-08-24 09:30:00,1.06,76.32000000000001,16422.0,United Kingdom,2011,8
264,550332,35971,ROSE FOLKART HEART DECORATIONS,2,2011-04-17 13:53:00,1.25,2.5,13474.0,United Kingdom,2011,4
265,547490,22993,SET OF 4 PANTRY JELLY MOULDS,4,2011-03-23 11:48:00,1.25,5.0,17507.0,United Kingdom,2011,3
266,558705,47566,PARTY BUNTING,1,2011-07-01 12:52:00,4.95,4.95,12748.0,United Kingdom,2011,7
267,575087,23681,LUNCH BAG RED VINTAGE DOILY,3,2011-11-08 13:57:00,1.65,4.949999999999999,16549.0,United Kingdom,2011,11
268,574963,23511,EMBROIDERED RIBBON REEL EMILY ,6,2011-11-08 10:27:00,2.08,12.48,12919.0,United Kingdom,2011,11
269,561627,22961,JAM MAKING SET PRINTED,12,2011-07-28 14:08:00,1.45,17.4,12453.0,Austria,2011,7
270,541796,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-01-21 13:55:00,1.25,15.0,14092.0,United Kingdom,2011,1
271,553672,21531,RED RETROSPOT SUGAR JAM BOWL,6,2011-05-18 12:44:00,2.55,15.299999999999999,15811.0,United Kingdom,2011,5
272,564065,22969,HOMEMADE JAM SCENTED CANDLES,24,2011-08-22 15:05:00,1.45,34.8,15150.0,United Kingdom,2011,8
273,580287,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-12-02 13:28:00,2.95,5.9,14594.0,United Kingdom,2011,12
274,570223,21803,CHRISTMAS TREE STAR DECORATION,4,2011-10-09 13:11:00,0.42,1.68,15787.0,United Kingdom,2011,10
275,566290,23322,LARGE WHITE HEART OF WICKER,1,2011-09-11 15:24:00,2.95,2.95,14456.0,United Kingdom,2011,9
276,544465,22268,EASTER DECORATION SITTING BUNNY,12,2011-02-20 15:06:00,0.85,10.2,13168.0,United Kingdom,2011,2
277,548150,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-03-29 12:55:00,1.95,1.95,17315.0,United Kingdom,2011,3
278,546479,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,2011-03-14 11:38:00,2.95,17.700000000000003,12682.0,France,2011,3
279,572307,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,24,2011-10-23 15:23:00,2.55,61.199999999999996,16905.0,United Kingdom,2011,10
280,540561,21931,JUMBO STORAGE BAG SUKI,10,2011-01-10 10:32:00,1.95,19.5,13004.0,United Kingdom,2011,1
281,547243,85205B,PINK FELT EASTER RABBIT GARLAND,2,2011-03-21 16:59:00,2.55,5.1,17231.0,United Kingdom,2011,3
282,553727,85099B,JUMBO BAG RED RETROSPOT,20,2011-05-18 16:56:00,2.08,41.6,13531.0,United Kingdom,2011,5
283,575989,23335,EGG FRYING PAN IVORY ,1,2011-11-13 14:20:00,2.08,2.08,14698.0,United Kingdom,2011,11
284,553390,22754,SMALL RED BABUSHKA NOTEBOOK ,1,2011-05-16 16:41:00,0.85,0.85,17841.0,United Kingdom,2011,5
285,568897,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2011-09-29 13:17:00,4.25,17.0,13886.0,United Kingdom,2011,9
286,544824,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,2011-02-24 09:32:00,0.85,8.5,17139.0,United Kingdom,2011,2
287,539456,21181,PLEASE ONE PERSON METAL SIGN,1,2010-12-17 17:23:00,2.1,2.1,16885.0,United Kingdom,2010,12
288,546563,22859,EASTER TIN BUNNY BOUQUET,12,2011-03-15 10:49:00,1.65,19.799999999999997,15047.0,United Kingdom,2011,3
289,568065,23340,VINTAGE CHRISTMAS CAKE FRILL,12,2011-09-23 13:44:00,1.65,19.799999999999997,16240.0,United Kingdom,2011,9
290,556470,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2011-06-12 11:41:00,1.25,15.0,15291.0,United Kingdom,2011,6
291,568919,22614,PACK OF 12 SPACEBOY TISSUES,12,2011-09-29 14:38:00,0.39,4.68,12937.0,United Kingdom,2011,9
292,570703,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-10-12 09:50:00,4.95,14.850000000000001,14911.0,EIRE,2011,10
293,581453,22556,PLASTERS IN TIN CIRCUS PARADE ,24,2011-12-08 18:15:00,1.65,39.599999999999994,16401.0,United Kingdom,2011,12
294,540260,21507,"ELEPHANT, BIRTHDAY CARD, ",24,2011-01-06 09:40:00,0.42,10.08,13097.0,United Kingdom,2011,1
295,570827,22712,CARD DOLLY GIRL ,12,2011-10-12 13:14:00,0.42,5.04,15831.0,United Kingdom,2011,10
296,566572,23173,REGENCY TEAPOT ROSES ,4,2011-09-13 12:52:00,9.95,39.8,13488.0,United Kingdom,2011,9
297,550829,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,1,2011-04-21 10:19:00,1.25,1.25,17841.0,United Kingdom,2011,4
298,574868,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2011-11-07 12:41:00,1.25,30.0,13824.0,United Kingdom,2011,11
299,551396,22855,FINE WICKER HEART ,24,2011-04-28 12:49:00,1.25,30.0,17720.0,United Kingdom,2011,4
300,566295,85172,HYACINTH BULB T-LIGHT CANDLES,16,2011-09-11 15:44:00,0.42,6.72,15547.0,United Kingdom,2011,9
301,580058,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-12-01 13:19:00,2.95,17.700000000000003,14367.0,United Kingdom,2011,12
302,563920,21754,HOME BUILDING BLOCK WORD,2,2011-08-21 14:00:00,5.95,11.9,16407.0,United Kingdom,2011,8
303,552296,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-05-08 14:09:00,0.55,13.200000000000001,15518.0,United Kingdom,2011,5
304,563167,21088,SET/6 FRUIT SALAD PAPER CUPS,24,2011-08-12 12:37:00,0.19,4.5600000000000005,14696.0,United Kingdom,2011,8
305,547862,84378,SET OF 3 HEART COOKIE CUTTERS,4,2011-03-27 12:54:00,1.25,5.0,12841.0,United Kingdom,2011,3
306,541649,84508B,STRIPES DESIGN TEDDY,6,2011-01-20 11:39:00,2.55,15.299999999999999,17418.0,United Kingdom,2011,1
307,548715,22292,HANGING CHICK  YELLOW DECORATION,3,2011-04-03 15:22:00,1.45,4.35,17758.0,United Kingdom,2011,4
308,545996,21217,RED RETROSPOT ROUND CAKE TINS,24,2011-03-08 14:12:00,8.95,214.79999999999998,14367.0,United Kingdom,2011,3
309,574909,23515,EMBROIDERED RIBBON REEL DAISY ,2,2011-11-07 15:40:00,2.08,4.16,13673.0,United Kingdom,2011,11
310,554028,22919,HERB MARKER MINT,12,2011-05-20 13:43:00,0.65,7.800000000000001,15410.0,United Kingdom,2011,5
311,552655,21242,RED RETROSPOT PLATE ,1,2011-05-10 14:22:00,1.69,1.69,14587.0,United Kingdom,2011,5
312,563928,21933,PINK VINTAGE PAISLEY PICNIC BAG,5,2011-08-21 15:17:00,1.65,8.25,17059.0,United Kingdom,2011,8
313,572399,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,2011-10-24 11:56:00,0.29,6.959999999999999,15628.0,United Kingdom,2011,10
314,565859,22668,PINK BABY BUNTING,5,2011-09-07 14:40:00,2.95,14.75,16818.0,United Kingdom,2011,9
315,570405,90058B,CRYSTAL STUD EARRINGS ASSORTED COL ,36,2011-10-10 12:51:00,0.38,13.68,13429.0,United Kingdom,2011,10
316,565915,23439,HAND WARMER RED LOVE HEART,5,2011-09-07 15:52:00,2.1,10.5,15752.0,United Kingdom,2011,9
317,543652,16161U,WRAP SUKI AND FRIENDS,25,2011-02-11 10:15:00,0.42,10.5,15544.0,United Kingdom,2011,2
318,559676,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,2011-07-11 14:40:00,0.85,10.2,17340.0,United Kingdom,2011,7
319,554098,23093,SMALL PARISIENNE HEART PHOTO FRAME ,8,2011-05-22 13:01:00,2.49,19.92,14769.0,United Kingdom,2011,5
320,577485,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,2011-11-20 11:56:00,4.25,4.25,16360.0,United Kingdom,2011,11
321,557279,16014,SMALL CHINESE STYLE SCISSOR,12,2011-06-19 12:10:00,0.42,5.04,18077.0,United Kingdom,2011,6
322,564351,21704,BAG 250g SWIRLY MARBLES,72,2011-08-24 14:59:00,0.72,51.839999999999996,13881.0,United Kingdom,2011,8
323,574958,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-11-08 10:00:00,0.55,13.200000000000001,14050.0,United Kingdom,2011,11
324,571180,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,24,2011-10-14 10:47:00,0.83,19.919999999999998,15498.0,United Kingdom,2011,10
325,561100,85175,CACTI T-LIGHT CANDLES,48,2011-07-25 11:01:00,0.42,20.16,15289.0,United Kingdom,2011,7
326,548656,22439,6 ROCKET BALLOONS ,1,2011-04-01 14:05:00,0.65,0.65,12748.0,United Kingdom,2011,4
327,546857,20726,LUNCH BAG WOODLAND,10,2011-03-17 14:19:00,1.65,16.5,12937.0,United Kingdom,2011,3
328,548728,21425,SKULLS STORAGE BOX LARGE,6,2011-04-04 09:55:00,2.95,17.700000000000003,13198.0,United Kingdom,2011,4
329,572301,22723,SET OF 6 HERB TINS SKETCHBOOK,1,2011-10-23 14:41:00,3.95,3.95,16794.0,United Kingdom,2011,10
330,554118,20725,LUNCH BAG RED RETROSPOT,20,2011-05-22 15:26:00,1.65,33.0,16592.0,United Kingdom,2011,5
331,550302,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,2011-04-17 10:17:00,8.25,16.5,14156.0,EIRE,2011,4
332,574477,22188,BLACK HEART CARD HOLDER,2,2011-11-04 12:21:00,3.95,7.9,15453.0,United Kingdom,2011,11
333,548987,22697,GREEN REGENCY TEACUP AND SAUCER,2,2011-04-05 12:50:00,2.95,5.9,14535.0,United Kingdom,2011,4
334,566625,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,12,2011-09-14 09:38:00,0.83,9.959999999999999,14911.0,EIRE,2011,9
335,572095,21352,EUCALYPTUS & PINECONE  WREATH,1,2011-10-20 15:15:00,2.95,2.95,15511.0,United Kingdom,2011,10
336,577228,22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,1,2011-11-18 12:07:00,0.85,0.85,12391.0,Cyprus,2011,11
337,552874,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-05-12 09:40:00,2.55,15.299999999999999,12621.0,Germany,2011,5
338,564170,47566,PARTY BUNTING,4,2011-08-23 13:59:00,4.95,19.8,17696.0,United Kingdom,2011,8
339,551747,90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,48,2011-05-04 11:00:00,0.85,40.8,14298.0,United Kingdom,2011,5
340,556106,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-06-08 16:54:00,1.25,1.25,14056.0,United Kingdom,2011,6
341,574502,23242,TREASURE TIN BUFFALO BILL ,1,2011-11-04 13:16:00,2.08,2.08,17274.0,United Kingdom,2011,11
342,557330,22746,POPPY'S PLAYHOUSE LIVINGROOM ,6,2011-06-20 10:20:00,2.1,12.600000000000001,14291.0,United Kingdom,2011,6
343,556491,22470,HEART OF WICKER LARGE,3,2011-06-12 14:15:00,2.95,8.850000000000001,16794.0,United Kingdom,2011,6
344,580727,23245,SET OF 3 REGENCY CAKE TINS,6,2011-12-05 17:17:00,10.79,64.74,14096.0,United Kingdom,2011,12
345,558707,22383,LUNCH BAG SUKI DESIGN ,1,2011-07-01 12:58:00,1.65,1.65,12748.0,United Kingdom,2011,7
346,581015,22204,MILK PAN BLUE POLKADOT,12,2011-12-07 09:35:00,1.25,15.0,13949.0,United Kingdom,2011,12
347,544337,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-02-18 08:34:00,1.25,15.0,13425.0,United Kingdom,2011,2
348,537765,20655,QUEEN OF SKIES LUGGAGE TAG,1,2010-12-08 12:08:00,1.25,1.25,14606.0,United Kingdom,2010,12
349,574697,23354,6 GIFT TAGS 50'S CHRISTMAS ,12,2011-11-06 13:42:00,0.83,9.959999999999999,16488.0,United Kingdom,2011,11
350,553672,22423,REGENCY CAKESTAND 3 TIER,1,2011-05-18 12:44:00,12.75,12.75,15811.0,United Kingdom,2011,5
351,563746,20983,12 PENCILS TALL TUBE RED RETROSPOT,12,2011-08-19 10:05:00,0.85,10.2,14745.0,United Kingdom,2011,8
352,572035,23424,GINGHAM RECIPE BOOK BOX,24,2011-10-20 12:03:00,4.15,99.60000000000001,14646.0,Netherlands,2011,10
353,577053,23431,NATURAL HANGING QUILTED HEARTS ,12,2011-11-17 14:17:00,0.83,9.959999999999999,13001.0,United Kingdom,2011,11
354,537685,20754,RETROSPOT RED WASHING UP GLOVES,6,2010-12-08 10:21:00,2.1,12.600000000000001,18077.0,United Kingdom,2010,12
355,570479,23318,BOX OF 6 MINI VINTAGE CRACKERS,3,2011-10-10 16:58:00,2.49,7.470000000000001,17589.0,United Kingdom,2011,10
356,568333,23245,SET OF 3 REGENCY CAKE TINS,4,2011-09-26 14:48:00,4.95,19.8,15344.0,United Kingdom,2011,9
357,562670,85014B,RED RETROSPOT UMBRELLA,3,2011-08-08 13:42:00,5.95,17.85,14911.0,EIRE,2011,8
358,542353,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-01-27 12:19:00,4.95,14.850000000000001,16700.0,United Kingdom,2011,1
359,560603,22508,DOORSTOP RETROSPOT HEART,4,2011-07-20 08:59:00,3.75,15.0,18180.0,United Kingdom,2011,7
360,580520,84832,ZINC WILLIE WINKIE  CANDLE STICK,2,2011-12-04 14:55:00,0.85,1.7,13521.0,United Kingdom,2011,12
361,562427,23175,REGENCY MILK JUG PINK ,1,2011-08-04 17:19:00,3.25,3.25,17267.0,United Kingdom,2011,8
362,553007,15039,SANDALWOOD FAN,60,2011-05-12 16:50:00,0.85,51.0,14000.0,United Kingdom,2011,5
363,550459,82600,NO SINGING METAL SIGN,1,2011-04-18 13:17:00,2.1,2.1,18116.0,United Kingdom,2011,4
364,580513,22940,FELTCRAFT CHRISTMAS FAIRY,1,2011-12-04 13:59:00,4.25,4.25,14456.0,United Kingdom,2011,12
365,577633,22348,TEA BAG PLATE RED RETROSPOT,12,2011-11-21 10:35:00,0.85,10.2,14194.0,United Kingdom,2011,11
366,560729,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,6,2011-07-20 14:39:00,2.95,17.700000000000003,17511.0,United Kingdom,2011,7
367,541791,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,4,2011-01-21 13:07:00,1.25,5.0,16928.0,United Kingdom,2011,1
368,539053,22470,HEART OF WICKER LARGE,1,2010-12-15 16:32:00,2.95,2.95,16725.0,United Kingdom,2010,12
369,536698,22669,RED BABY BUNTING ,5,2010-12-02 12:28:00,2.95,14.75,15363.0,United Kingdom,2010,12
370,574684,22492,MINI PAINT SET VINTAGE ,36,2011-11-06 12:56:00,0.65,23.400000000000002,17581.0,United Kingdom,2011,11
371,569850,21175,GIN + TONIC DIET METAL SIGN,12,2011-10-06 13:59:00,2.55,30.599999999999998,16432.0,United Kingdom,2011,10
372,563103,23112,PARISIENNE CURIO CABINET,4,2011-08-12 10:08:00,7.5,30.0,13873.0,United Kingdom,2011,8
373,576638,21258,VICTORIAN SEWING BOX LARGE,1,2011-11-16 09:35:00,12.75,12.75,13890.0,United Kingdom,2011,11
374,570479,23291,DOLLY GIRL CHILDRENS CUP,4,2011-10-10 16:58:00,1.25,5.0,17589.0,United Kingdom,2011,10
375,557634,21654,RIDGED GLASS FINGER BOWL,6,2011-06-21 15:24:00,0.39,2.34,15412.0,United Kingdom,2011,6
376,538648,22567,20 DOLLY PEGS RETROSPOT,48,2010-12-13 14:56:00,1.06,50.88,17937.0,United Kingdom,2010,12
377,540357,16161U,WRAP SUKI AND FRIENDS,25,2011-01-06 15:14:00,0.42,10.5,13093.0,United Kingdom,2011,1
378,566962,21790,VINTAGE SNAP CARDS,1,2011-09-15 17:07:00,0.85,0.85,16764.0,United Kingdom,2011,9
379,565207,23209,LUNCH BAG VINTAGE DOILY ,1,2011-09-01 16:46:00,1.65,1.65,16764.0,United Kingdom,2011,9
380,541371,22858,EASTER TIN KEEPSAKE,6,2011-01-17 14:51:00,1.65,9.899999999999999,13983.0,United Kingdom,2011,1
381,540543,84849B,FAIRY SOAP SOAP HOLDER,4,2011-01-09 15:23:00,1.69,6.76,14395.0,United Kingdom,2011,1
382,558718,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-07-01 13:31:00,2.95,17.700000000000003,16589.0,United Kingdom,2011,7
383,577807,47580,TEA TIME DES TEA COSY,6,2011-11-22 08:26:00,2.55,15.299999999999999,15699.0,United Kingdom,2011,11
384,579750,23284,DOORMAT KEEP CALM AND COME IN,10,2011-11-30 14:42:00,7.08,70.8,13536.0,United Kingdom,2011,11
385,566605,21871,SAVE THE PLANET MUG,1,2011-09-13 16:27:00,1.65,1.65,13263.0,United Kingdom,2011,9
386,563217,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-08-14 13:21:00,0.85,10.2,13515.0,United Kingdom,2011,8
387,546037,22751,FELTCRAFT PRINCESS OLIVIA DOLL,8,2011-03-09 10:00:00,3.75,30.0,14825.0,United Kingdom,2011,3
388,570192,22735,RIBBON REEL SOCKS AND MITTENS,10,2011-10-07 15:26:00,1.65,16.5,17509.0,United Kingdom,2011,10
389,569110,21671,RED SPOT CERAMIC DRAWER KNOB,12,2011-09-30 12:44:00,1.45,17.4,17675.0,United Kingdom,2011,9
390,560878,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,2,2011-07-21 15:16:00,1.25,2.5,14410.0,United Kingdom,2011,7
391,580723,85150,LADIES & GENTLEMEN METAL SIGN,12,2011-12-05 17:09:00,2.55,30.599999999999998,15856.0,United Kingdom,2011,12
392,556484,22852,DOG BOWL VINTAGE CREAM,2,2011-06-12 13:17:00,4.25,8.5,16938.0,United Kingdom,2011,6
393,553050,84050,PINK HEART SHAPE EGG FRYING PAN,6,2011-05-13 10:09:00,1.65,9.899999999999999,15498.0,United Kingdom,2011,5
394,565853,23298,SPOTTY BUNTING,3,2011-09-07 13:19:00,4.95,14.850000000000001,13756.0,United Kingdom,2011,9
395,576590,23164,REGENCY CAKE SLICE,4,2011-11-15 14:30:00,4.95,19.8,16240.0,United Kingdom,2011,11
396,570380,21749,LARGE RED RETROSPOT WINDMILL,1,2011-10-10 12:35:00,2.1,2.1,14606.0,United Kingdom,2011,10
397,572671,23455,SMALL PARLOUR PICTURE FRAME,36,2011-10-25 13:14:00,2.49,89.64000000000001,13340.0,United Kingdom,2011,10
398,536856,22620,4 TRADITIONAL SPINNING TOPS,12,2010-12-03 10:26:00,1.25,15.0,13370.0,United Kingdom,2010,12
399,567612,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2011-09-21 11:48:00,1.25,15.0,17164.0,United Kingdom,2011,9
400,581133,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,20,2011-12-07 12:55:00,2.08,41.6,14904.0,United Kingdom,2011,12
401,562271,22728,ALARM CLOCK BAKELIKE PINK,1,2011-08-03 17:05:00,3.75,3.75,16098.0,United Kingdom,2011,8
